chose , hugo_claude_gueux--utf8.txt	558 , 586 , 386 , 110 , 1058 , 866 , 114 , 766 , 350 , 114 , 390 , 566 , 870 , 514 , 950 , 378 , 462 , 94
choses , hugo_claude_gueux--utf8.txt	1034 , 1038 , 1098 , 90 , 838
christ , hugo_claude_gueux--utf8.txt	962
christianisme , dumas_blanche_beaulieu-utf8.txt	159
chrétienne , dumas_blanche_beaulieu-utf8.txt	251
chute , hugo_claude_gueux--utf8.txt	990 , 990
cidessous , hugo_claude_gueux--utf8.txt	57
ciel , dumas_blanche_beaulieu-utf8.txt	79
ciel , hugo_claude_gueux--utf8.txt	734
cinq , dumas_blanche_beaulieu-utf8.txt	320
cinq , hugo_claude_gueux--utf8.txt	90 , 962 , 150 , 950 , 902
cinquante , hugo_claude_gueux--utf8.txt	210
cinquième , hugo_claude_gueux--utf8.txt	766
circonstances , hugo_claude_gueux--utf8.txt	858
circuler , dumas_blanche_beaulieu-utf8.txt	207
cirque , dumas_blanche_beaulieu-utf8.txt	82
ciseaux , hugo_claude_gueux--utf8.txt	770 , 946 , 462 , 462 , 946 , 618 , 782 , 466
ciseauxlà , hugo_claude_gueux--utf8.txt	470
citoyens , dumas_blanche_beaulieu-utf8.txt	52
cité , hugo_claude_gueux--utf8.txt	850 , 1182
clair , hugo_claude_gueux--utf8.txt	838
clairvaux , hugo_claude_gueux--utf8.txt	802 , 786 , 290 , 94 , 126 , 154 , 94 , 118
classiques , hugo_claude_gueux--utf8.txt	1034
claude , hugo_claude_gueux--utf8.txt	738 , 474 , 138 , 482 , 142 , 466 , 486 , 490 , 462 , 882 , 462 , 874 , 134 , 910 , 518 , 462 , 130 , 150 , 458 , 126 , 458 , 522 , 522 , 914 , 454 , 870 , 126 , 922 , 450 , 126 , 154 , 446 , 546 , 862 , 154 , 438 , 430 , 422 , 554 , 154 , 558 , 562 , 162 , 418 , 766 , 778 , 410 , 406 , 574 , 938 , 762 , 394 , 162 , 854 , 850 , 162 , 390 , 174 , 606 , 1002 , 50 , 766 , 182 , 610 , 386 , 386 , 618 , 842 , 190 , 198 , 206 , 210 , 114 , 834 , 370 , 230 , 634 , 358 , 830 , 342 , 246 , 210 , 970 , 822 , 310 , 822 , 302 , 106 , 294 , 646 , 814 , 814 , 650 , 814 , 218 , 290 , 986 , 810 , 810 , 218 , 674 , 266 , 750 , 218 , 218 , 770 , 682 , 258 , 802 , 694 , 218 , 714 , 722 , 57 , 734 , 794 , 226 , 23 , 246 , 90 , 234 , 746 , 69 , 86 , 734
claudo , hugo_claude_gueux--utf8.txt	914
clef , hugo_claude_gueux--utf8.txt	214
cloche , hugo_claude_gueux--utf8.txt	650
cloots , dumas_blanche_beaulieu-utf8.txt	163
clou , hugo_claude_gueux--utf8.txt	910 , 910
cloître , hugo_claude_gueux--utf8.txt	466
clément , hugo_claude_gueux--utf8.txt	646
clôture , hugo_claude_gueux--utf8.txt	290
codes , hugo_claude_gueux--utf8.txt	1110 , 1086
coin , hugo_claude_gueux--utf8.txt	934
coins , hugo_claude_gueux--utf8.txt	638
collection , dumas_blanche_beaulieu-utf8.txt	7
colleter , hugo_claude_gueux--utf8.txt	1042
collier , dumas_blanche_beaulieu-utf8.txt	15
collot , dumas_blanche_beaulieu-utf8.txt	128 , 121
collègues , dumas_blanche_beaulieu-utf8.txt	122
colonne , dumas_blanche_beaulieu-utf8.txt	55
colère , hugo_claude_gueux--utf8.txt	850 , 386
colères , hugo_claude_gueux--utf8.txt	114
combat , dumas_blanche_beaulieu-utf8.txt	110 , 111
comité , dumas_blanche_beaulieu-utf8.txt	164 , 186 , 118
commanda , hugo_claude_gueux--utf8.txt	810 , 638
commandant , dumas_blanche_beaulieu-utf8.txt	137
commande , dumas_blanche_beaulieu-utf8.txt	138
commande , hugo_claude_gueux--utf8.txt	114
comme , dumas_blanche_beaulieu-utf8.txt	137 , 101 , 117 , 70 , 114 , 191 , 210 , 82 , 90
comme , hugo_claude_gueux--utf8.txt	826 , 546 , 670 , 186 , 542 , 846 , 914 , 286 , 806 , 766 , 134 , 626 , 838 , 402 , 646 , 734 , 90 , 482 , 970 , 746
commence , dumas_blanche_beaulieu-utf8.txt	228
commencèrent , hugo_claude_gueux--utf8.txt	786
commencé , hugo_claude_gueux--utf8.txt	862
comment , dumas_blanche_beaulieu-utf8.txt	94 , 95
comment , hugo_claude_gueux--utf8.txt	190 , 778
commençait , dumas_blanche_beaulieu-utf8.txt	207
commode , dumas_blanche_beaulieu-utf8.txt	49
commune , dumas_blanche_beaulieu-utf8.txt	172 , 150
compagnie , dumas_blanche_beaulieu-utf8.txt	248
compagnon , hugo_claude_gueux--utf8.txt	114
compagnons , dumas_blanche_beaulieu-utf8.txt	22
compagnons , hugo_claude_gueux--utf8.txt	1090 , 618 , 134 , 546
comparait , hugo_claude_gueux--utf8.txt	114
complaisance , hugo_claude_gueux--utf8.txt	898
complication , hugo_claude_gueux--utf8.txt	518
compliqué , hugo_claude_gueux--utf8.txt	734
complètement , hugo_claude_gueux--utf8.txt	1018
complètes , hugo_claude_gueux--utf8.txt	35
compose , dumas_blanche_beaulieu-utf8.txt	278
composés , hugo_claude_gueux--utf8.txt	114
comprend , hugo_claude_gueux--utf8.txt	1022
comprends , hugo_claude_gueux--utf8.txt	854
comprennent , hugo_claude_gueux--utf8.txt	94
comprime , hugo_claude_gueux--utf8.txt	854
comprimer , dumas_blanche_beaulieu-utf8.txt	189
comprimèrent , dumas_blanche_beaulieu-utf8.txt	122
comprimé , dumas_blanche_beaulieu-utf8.txt	191
compris , hugo_claude_gueux--utf8.txt	554
comptais , dumas_blanche_beaulieu-utf8.txt	248
compte , dumas_blanche_beaulieu-utf8.txt	343
comptes , dumas_blanche_beaulieu-utf8.txt	353
compère , hugo_claude_gueux--utf8.txt	1146
comte , dumas_blanche_beaulieu-utf8.txt	261 , 217 , 257 , 12
comte , hugo_claude_gueux--utf8.txt	1030
concubinage , hugo_claude_gueux--utf8.txt	862
condamné , hugo_claude_gueux--utf8.txt	466 , 522 , 874 , 402 , 754 , 822 , 566 , 446 , 630
condamnés , hugo_claude_gueux--utf8.txt	954
confesseur , hugo_claude_gueux--utf8.txt	970
conformées , hugo_claude_gueux--utf8.txt	1130
conférences , hugo_claude_gueux--utf8.txt	1034
connais , hugo_claude_gueux--utf8.txt	1030
connaissaient , hugo_claude_gueux--utf8.txt	378
connaissance , hugo_claude_gueux--utf8.txt	778 , 126
connaît , hugo_claude_gueux--utf8.txt	1034
connaître , dumas_blanche_beaulieu-utf8.txt	315
connaître , hugo_claude_gueux--utf8.txt	1030
connétable , dumas_blanche_beaulieu-utf8.txt	218
conscience , hugo_claude_gueux--utf8.txt	574
conseilla , hugo_claude_gueux--utf8.txt	522
conseillé , hugo_claude_gueux--utf8.txt	518
conserva , hugo_claude_gueux--utf8.txt	934
consoler , hugo_claude_gueux--utf8.txt	126
constaté , hugo_claude_gueux--utf8.txt	554 , 394
constitutionnel , hugo_claude_gueux--utf8.txt	1146
construite , hugo_claude_gueux--utf8.txt	114
consultaient , hugo_claude_gueux--utf8.txt	134
consultation , hugo_claude_gueux--utf8.txt	1082
conséquences , dumas_blanche_beaulieu-utf8.txt	143
conséquent , hugo_claude_gueux--utf8.txt	850
conta , hugo_claude_gueux--utf8.txt	126
contact , hugo_claude_gueux--utf8.txt	114
contenait , hugo_claude_gueux--utf8.txt	838 , 462
contenant , dumas_blanche_beaulieu-utf8.txt	218
contenir , hugo_claude_gueux--utf8.txt	218 , 806
contenta , hugo_claude_gueux--utf8.txt	882
contes , dumas_blanche_beaulieu-utf8.txt	27
contiennent , hugo_claude_gueux--utf8.txt	138
contient , hugo_claude_gueux--utf8.txt	138
continua , dumas_blanche_beaulieu-utf8.txt	236 , 333
continuant , hugo_claude_gueux--utf8.txt	722 , 718
contraindre , hugo_claude_gueux--utf8.txt	1030
contraires , dumas_blanche_beaulieu-utf8.txt	177
contre , dumas_blanche_beaulieu-utf8.txt	146 , 41
contre , hugo_claude_gueux--utf8.txt	810 , 830 , 1034 , 218
contrepoids , hugo_claude_gueux--utf8.txt	1158
convention , dumas_blanche_beaulieu-utf8.txt	202 , 170
convention , hugo_claude_gueux--utf8.txt	134
conversation , dumas_blanche_beaulieu-utf8.txt	50
convint , hugo_claude_gueux--utf8.txt	838
cordelier , dumas_blanche_beaulieu-utf8.txt	184
cordialement , hugo_claude_gueux--utf8.txt	218
corneille , hugo_claude_gueux--utf8.txt	1034
corps , dumas_blanche_beaulieu-utf8.txt	138 , 137
corps , hugo_claude_gueux--utf8.txt	1078 , 930
corrections , dumas_blanche_beaulieu-utf8.txt	214
corridor , hugo_claude_gueux--utf8.txt	418
cortège , hugo_claude_gueux--utf8.txt	954
cotadilla , hugo_claude_gueux--utf8.txt	150
couchaient , hugo_claude_gueux--utf8.txt	214
coudes , hugo_claude_gueux--utf8.txt	402
coudre , hugo_claude_gueux--utf8.txt	462
coup , dumas_blanche_beaulieu-utf8.txt	96
coup , hugo_claude_gueux--utf8.txt	854 , 490 , 766 , 678 , 766 , 858 , 1042 , 854 , 978 , 650 , 650
coupable , hugo_claude_gueux--utf8.txt	1006
coupables , hugo_claude_gueux--utf8.txt	826
coupait , hugo_claude_gueux--utf8.txt	934
coupe , hugo_claude_gueux--utf8.txt	1114
couper , hugo_claude_gueux--utf8.txt	1186
couperai , hugo_claude_gueux--utf8.txt	470
couperet , hugo_claude_gueux--utf8.txt	1106 , 1102
coupez , hugo_claude_gueux--utf8.txt	854
coups , hugo_claude_gueux--utf8.txt	766 , 782 , 970
cour , dumas_blanche_beaulieu-utf8.txt	269
cour , hugo_claude_gueux--utf8.txt	818 , 802 , 798 , 446 , 618
courage , hugo_claude_gueux--utf8.txt	634
courageuses , dumas_blanche_beaulieu-utf8.txt	86
courant , hugo_claude_gueux--utf8.txt	69
court , hugo_claude_gueux--utf8.txt	766
courte , hugo_claude_gueux--utf8.txt	770 , 114
couteau , dumas_blanche_beaulieu-utf8.txt	40
couteau , hugo_claude_gueux--utf8.txt	162 , 182
couthon , dumas_blanche_beaulieu-utf8.txt	125
coutume , hugo_claude_gueux--utf8.txt	830
couturière , hugo_claude_gueux--utf8.txt	462
couvert , hugo_claude_gueux--utf8.txt	778
couvre , dumas_blanche_beaulieu-utf8.txt	87
couvrit , hugo_claude_gueux--utf8.txt	970
coûterait , hugo_claude_gueux--utf8.txt	734
crains , hugo_claude_gueux--utf8.txt	454
creux , dumas_blanche_beaulieu-utf8.txt	69
cri , dumas_blanche_beaulieu-utf8.txt	33 , 34
cri , hugo_claude_gueux--utf8.txt	766
cria , hugo_claude_gueux--utf8.txt	402 , 770
criant , hugo_claude_gueux--utf8.txt	770
crime , hugo_claude_gueux--utf8.txt	1070 , 1090
crimes , hugo_claude_gueux--utf8.txt	1110
criminel , hugo_claude_gueux--utf8.txt	830 , 1090
cris , hugo_claude_gueux--utf8.txt	1034
croient , hugo_claude_gueux--utf8.txt	114
croisée , hugo_claude_gueux--utf8.txt	466
croyais , dumas_blanche_beaulieu-utf8.txt	247
croyait , dumas_blanche_beaulieu-utf8.txt	191
croyait , hugo_claude_gueux--utf8.txt	594 , 574
croyance , hugo_claude_gueux--utf8.txt	1166
croyant , hugo_claude_gueux--utf8.txt	162
croyez , hugo_claude_gueux--utf8.txt	1046
croyons , hugo_claude_gueux--utf8.txt	1038
cru , dumas_blanche_beaulieu-utf8.txt	74
cru , hugo_claude_gueux--utf8.txt	986
crucifix , hugo_claude_gueux--utf8.txt	954
crue , dumas_blanche_beaulieu-utf8.txt	166
crâne , hugo_claude_gueux--utf8.txt	1138 , 766
crânes , hugo_claude_gueux--utf8.txt	1130
créé , dumas_blanche_beaulieu-utf8.txt	189
cuisse , hugo_claude_gueux--utf8.txt	766
cuivre , dumas_blanche_beaulieu-utf8.txt	210 , 85
culdesac , hugo_claude_gueux--utf8.txt	582
culte , dumas_blanche_beaulieu-utf8.txt	160
cultes , dumas_blanche_beaulieu-utf8.txt	177
cultivezla , hugo_claude_gueux--utf8.txt	1186
curieuse , dumas_blanche_beaulieu-utf8.txt	53 , 337
céleste , hugo_claude_gueux--utf8.txt	1158
cétaient , dumas_blanche_beaulieu-utf8.txt	199
cétaient , hugo_claude_gueux--utf8.txt	1102
cétait , dumas_blanche_beaulieu-utf8.txt	140
cétait , hugo_claude_gueux--utf8.txt	158 , 682 , 322 , 118 , 114 , 822 , 642 , 150 , 958 , 770 , 786 , 114 , 158 , 462 , 106 , 438 , 142
côtedor , dumas_blanche_beaulieu-utf8.txt	131
côté , dumas_blanche_beaulieu-utf8.txt	108 , 285
côté , hugo_claude_gueux--utf8.txt	230 , 1134 , 870 , 518 , 642 , 658
côtés , hugo_claude_gueux--utf8.txt	642
cœur , dumas_blanche_beaulieu-utf8.txt	86
cœur , hugo_claude_gueux--utf8.txt	770 , 854 , 218 , 1002
dabord , hugo_claude_gueux--utf8.txt	566
dacier , dumas_blanche_beaulieu-utf8.txt	75
dadoucir , dumas_blanche_beaulieu-utf8.txt	125
daigne , hugo_claude_gueux--utf8.txt	1034
dailleurs , hugo_claude_gueux--utf8.txt	942 , 114 , 374 , 574
dajoncs , dumas_blanche_beaulieu-utf8.txt	109
dalbin , hugo_claude_gueux--utf8.txt	310 , 458 , 706 , 374 , 358 , 822
dalençon , dumas_blanche_beaulieu-utf8.txt	282
dambition , dumas_blanche_beaulieu-utf8.txt	206
damné , hugo_claude_gueux--utf8.txt	770
damnés , hugo_claude_gueux--utf8.txt	1130
danemark , hugo_claude_gueux--utf8.txt	1126
dangereux , dumas_blanche_beaulieu-utf8.txt	195
dangereux , hugo_claude_gueux--utf8.txt	782
dangoisse , hugo_claude_gueux--utf8.txt	386
dans , dumas_blanche_beaulieu-utf8.txt	140 , 313 , 74 , 126 , 125 , 234 , 152 , 261 , 70 , 213 , 68
dans , hugo_claude_gueux--utf8.txt	950 , 846 , 838 , 230 , 626 , 114 , 1034 , 374 , 182 , 890 , 114 , 90 , 630 , 1002 , 110 , 830 , 69 , 246 , 638 , 210 , 846 , 946 , 826 , 134 , 962 , 850 , 326 , 594 , 106 , 214 , 942 , 734 , 214 , 822 , 246 , 102 , 1130 , 102 , 290 , 402 , 1154 , 402 , 1154 , 402 , 1078 , 510 , 778 , 910 , 566 , 934 , 290 , 766 , 1046 , 462 , 31 , 1178 , 218 , 770 , 1158 , 522 , 134 , 418 , 154 , 914 , 806 , 1158 , 990 , 522 , 1034 , 246 , 666 , 246 , 490 , 1002 , 866 , 542 , 126 , 446 , 478 , 154 , 770 , 550 , 674 , 546 , 578
danton , dumas_blanche_beaulieu-utf8.txt	151 , 179 , 204
dapprendre , hugo_claude_gueux--utf8.txt	522
daprès , hugo_claude_gueux--utf8.txt	114 , 35
dardeur , hugo_claude_gueux--utf8.txt	478
darracher , hugo_claude_gueux--utf8.txt	1050
dartus , dumas_blanche_beaulieu-utf8.txt	234 , 217
dassises , hugo_claude_gueux--utf8.txt	798
dathéis , dumas_blanche_beaulieu-utf8.txt	203
dattraction , hugo_claude_gueux--utf8.txt	138
daucun , hugo_claude_gueux--utf8.txt	114
daucune , hugo_claude_gueux--utf8.txt	114
dauphinois , dumas_blanche_beaulieu-utf8.txt	288
dautrefois , hugo_claude_gueux--utf8.txt	462
dautres , hugo_claude_gueux--utf8.txt	846
davance , hugo_claude_gueux--utf8.txt	478
davoir , hugo_claude_gueux--utf8.txt	218
davortements , hugo_claude_gueux--utf8.txt	1034
debout , dumas_blanche_beaulieu-utf8.txt	97
debout , hugo_claude_gueux--utf8.txt	558 , 838 , 982 , 290 , 162 , 674
dedans , hugo_claude_gueux--utf8.txt	1134
degré , hugo_claude_gueux--utf8.txt	134
demain , dumas_blanche_beaulieu-utf8.txt	248 , 318
demanda , hugo_claude_gueux--utf8.txt	786 , 778 , 786 , 418 , 522 , 126 , 866
demandait , dumas_blanche_beaulieu-utf8.txt	192 , 180
demandait , hugo_claude_gueux--utf8.txt	230
demandaton , hugo_claude_gueux--utf8.txt	498
demande , dumas_blanche_beaulieu-utf8.txt	172 , 173
demande , hugo_claude_gueux--utf8.txt	946 , 1026
demi , hugo_claude_gueux--utf8.txt	958 , 298
demie , hugo_claude_gueux--utf8.txt	154
demiheure , dumas_blanche_beaulieu-utf8.txt	112
demisourire , dumas_blanche_beaulieu-utf8.txt	244
dempire , hugo_claude_gueux--utf8.txt	838
dempêcher , dumas_blanche_beaulieu-utf8.txt	34
dempêcher , hugo_claude_gueux--utf8.txt	218
den , hugo_claude_gueux--utf8.txt	73
dentendre , hugo_claude_gueux--utf8.txt	678
dentre , hugo_claude_gueux--utf8.txt	878
dentrée , hugo_claude_gueux--utf8.txt	658
dents , dumas_blanche_beaulieu-utf8.txt	308
denvoyer , hugo_claude_gueux--utf8.txt	866
depuis , dumas_blanche_beaulieu-utf8.txt	320 , 219 , 112
depuis , hugo_claude_gueux--utf8.txt	462 , 402 , 554 , 898 , 682 , 626 , 386 , 590
dernier , dumas_blanche_beaulieu-utf8.txt	225
dernier , hugo_claude_gueux--utf8.txt	898 , 134
dernière , hugo_claude_gueux--utf8.txt	626 , 606
derrière , hugo_claude_gueux--utf8.txt	678
descendit , dumas_blanche_beaulieu-utf8.txt	68
descendit , hugo_claude_gueux--utf8.txt	482
desmoulins , dumas_blanche_beaulieu-utf8.txt	185
despagne , hugo_claude_gueux--utf8.txt	150
desprit , hugo_claude_gueux--utf8.txt	934
despérance , hugo_claude_gueux--utf8.txt	1170
dessous , hugo_claude_gueux--utf8.txt	838
dessus , hugo_claude_gueux--utf8.txt	130
deux , dumas_blanche_beaulieu-utf8.txt	53 , 279 , 146 , 72 , 148
deux , hugo_claude_gueux--utf8.txt	802 , 150 , 230 , 214 , 746 , 970 , 386 , 642 , 1090 , 990 , 590 , 990 , 982 , 1174 , 642 , 1090 , 814 , 566 , 1130 , 990 , 642 , 218 , 182 , 774 , 1154 , 886 , 230 , 1090 , 870 , 210 , 1074 , 642 , 462 , 990
devaient , hugo_claude_gueux--utf8.txt	806
devait , hugo_claude_gueux--utf8.txt	142 , 606 , 642 , 614
devant , hugo_claude_gueux--utf8.txt	386 , 818 , 674 , 802 , 798
devenu , dumas_blanche_beaulieu-utf8.txt	193
devenu , hugo_claude_gueux--utf8.txt	142 , 126
devint , dumas_blanche_beaulieu-utf8.txt	134 , 163
devoir , hugo_claude_gueux--utf8.txt	782 , 114 , 986
devînt , dumas_blanche_beaulieu-utf8.txt	194
dexemplaires , hugo_claude_gueux--utf8.txt	73
dexplication , hugo_claude_gueux--utf8.txt	1146
dhabitude , hugo_claude_gueux--utf8.txt	670
dherbois , dumas_blanche_beaulieu-utf8.txt	121 , 128
dheure , hugo_claude_gueux--utf8.txt	874
dhippodrome , hugo_claude_gueux--utf8.txt	830
dhonneur , hugo_claude_gueux--utf8.txt	57
diable , hugo_claude_gueux--utf8.txt	522 , 406
diagonale , hugo_claude_gueux--utf8.txt	114
dictateur , dumas_blanche_beaulieu-utf8.txt	207
dictature , dumas_blanche_beaulieu-utf8.txt	187
dieu , dumas_blanche_beaulieu-utf8.txt	300
difficulté , hugo_claude_gueux--utf8.txt	810
digne , hugo_claude_gueux--utf8.txt	106
dignité , hugo_claude_gueux--utf8.txt	626
dijon , hugo_claude_gueux--utf8.txt	1050
dimanche , hugo_claude_gueux--utf8.txt	402
dimpatience , hugo_claude_gueux--utf8.txt	738
dimpérieux , hugo_claude_gueux--utf8.txt	110
dinnocence , hugo_claude_gueux--utf8.txt	210
dinstruction , hugo_claude_gueux--utf8.txt	778
dinterroger , hugo_claude_gueux--utf8.txt	1034
dintersection , hugo_claude_gueux--utf8.txt	1130
dintérêt , hugo_claude_gueux--utf8.txt	778
dirait , hugo_claude_gueux--utf8.txt	1042 , 114
dire , dumas_blanche_beaulieu-utf8.txt	350 , 306
dire , hugo_claude_gueux--utf8.txt	734 , 374 , 566 , 1022 , 882 , 838 , 866 , 558 , 766
directeur , hugo_claude_gueux--utf8.txt	394 , 118 , 366 , 362 , 686 , 850 , 282 , 850 , 114 , 458 , 586 , 230 , 458 , 65 , 738 , 606 , 698 , 710 , 718 , 542 , 614 , 642 , 126 , 442 , 386 , 726 , 322 , 734 , 750 , 430 , 734 , 386 , 670 , 422 , 766 , 418 , 662 , 418 , 386 , 306 , 290 , 766 , 758 , 506 , 218 , 298 , 290 , 290 , 218 , 218 , 226 , 218 , 786 , 566 , 766
direction , hugo_claude_gueux--utf8.txt	1146
dirent , hugo_claude_gueux--utf8.txt	810
dirigèrent , dumas_blanche_beaulieu-utf8.txt	129
dirigé , hugo_claude_gueux--utf8.txt	1182
dis , dumas_blanche_beaulieu-utf8.txt	330
dis , hugo_claude_gueux--utf8.txt	854 , 398 , 90 , 854
disait , hugo_claude_gueux--utf8.txt	1042
disant , hugo_claude_gueux--utf8.txt	466
discours , hugo_claude_gueux--utf8.txt	830 , 850
discrétionnaire , hugo_claude_gueux--utf8.txt	810
discussion , hugo_claude_gueux--utf8.txt	846
discussions , hugo_claude_gueux--utf8.txt	1034
disparition , hugo_claude_gueux--utf8.txt	458
distance , hugo_claude_gueux--utf8.txt	114
distribua , hugo_claude_gueux--utf8.txt	618
distribué , hugo_claude_gueux--utf8.txt	638
dit , dumas_blanche_beaulieu-utf8.txt	114 , 211
dit , hugo_claude_gueux--utf8.txt	538 , 686 , 962 , 562 , 838 , 890 , 322 , 734 , 358 , 650 , 634 , 362 , 870 , 522 , 430 , 426 , 742 , 422 , 1034 , 262 , 938 , 294 , 566 , 946 , 410 , 394 , 758 , 610 , 834 , 454 , 822 , 854 , 190 , 922 , 234 , 714 , 962 , 126 , 710 , 854 , 206 , 606 , 738 , 186 , 238 , 442 , 170
ditesmoi , hugo_claude_gueux--utf8.txt	754
ditil , dumas_blanche_beaulieu-utf8.txt	48
ditil , hugo_claude_gueux--utf8.txt	250 , 494 , 806 , 166
dix , hugo_claude_gueux--utf8.txt	218 , 218
dixneuvième , hugo_claude_gueux--utf8.txt	1034 , 986
dixsept , hugo_claude_gueux--utf8.txt	210
dois , dumas_blanche_beaulieu-utf8.txt	348
doitelle , hugo_claude_gueux--utf8.txt	1154
doivent , hugo_claude_gueux--utf8.txt	926 , 1058
don , dumas_blanche_beaulieu-utf8.txt	355
donc , hugo_claude_gueux--utf8.txt	718 , 770 , 114 , 994 , 154 , 406 , 1174 , 118 , 546 , 602 , 258 , 142
donna , hugo_claude_gueux--utf8.txt	902
donne , dumas_blanche_beaulieu-utf8.txt	310
donne , hugo_claude_gueux--utf8.txt	854 , 434 , 854 , 566
donner , dumas_blanche_beaulieu-utf8.txt	342 , 250
donner , hugo_claude_gueux--utf8.txt	586 , 798 , 586
donnera , hugo_claude_gueux--utf8.txt	998
donnez , hugo_claude_gueux--utf8.txt	1166 , 1166
donné , hugo_claude_gueux--utf8.txt	138 , 210 , 270 , 566
donnée , dumas_blanche_beaulieu-utf8.txt	280
donnée , hugo_claude_gueux--utf8.txt	386 , 950 , 366
donnés , dumas_blanche_beaulieu-utf8.txt	60
dont , dumas_blanche_beaulieu-utf8.txt	280
dont , hugo_claude_gueux--utf8.txt	94 , 146 , 1030 , 114 , 998 , 94 , 1026 , 790 , 57 , 94
doptique , hugo_claude_gueux--utf8.txt	114
dor , dumas_blanche_beaulieu-utf8.txt	290 , 276 , 280
dordinaire , hugo_claude_gueux--utf8.txt	642
dormi , hugo_claude_gueux--utf8.txt	922
dormirais , hugo_claude_gueux--utf8.txt	922
dortoir , hugo_claude_gueux--utf8.txt	246 , 230
dos , hugo_claude_gueux--utf8.txt	762
doubla , hugo_claude_gueux--utf8.txt	746
doublé , hugo_claude_gueux--utf8.txt	146
doucement , hugo_claude_gueux--utf8.txt	962 , 634 , 750
douceur , hugo_claude_gueux--utf8.txt	970
douloureux , hugo_claude_gueux--utf8.txt	458
doute , hugo_claude_gueux--utf8.txt	630 , 114 , 1002 , 1130 , 1030
douter , dumas_blanche_beaulieu-utf8.txt	309
douter , hugo_claude_gueux--utf8.txt	922 , 142
doux , hugo_claude_gueux--utf8.txt	930 , 106 , 982 , 846 , 378
douze , hugo_claude_gueux--utf8.txt	874
doué , hugo_claude_gueux--utf8.txt	994
doù , dumas_blanche_beaulieu-utf8.txt	96
doù , hugo_claude_gueux--utf8.txt	258 , 418
drame , hugo_claude_gueux--utf8.txt	1034
drames , dumas_blanche_beaulieu-utf8.txt	29
dressaient , hugo_claude_gueux--utf8.txt	794
dressant , dumas_blanche_beaulieu-utf8.txt	80
droit , hugo_claude_gueux--utf8.txt	642 , 218
droite , dumas_blanche_beaulieu-utf8.txt	214
droite , hugo_claude_gueux--utf8.txt	674 , 518 , 766 , 766 , 642 , 962 , 950 , 642
drôle , dumas_blanche_beaulieu-utf8.txt	48
duc , dumas_blanche_beaulieu-utf8.txt	285
duc , hugo_claude_gueux--utf8.txt	150
duchesne , dumas_blanche_beaulieu-utf8.txt	153
dumas , dumas_blanche_beaulieu-utf8.txt	38 , 3
dun , dumas_blanche_beaulieu-utf8.txt	302 , 27 , 233 , 87 , 31 , 82 , 31
dun , hugo_claude_gueux--utf8.txt	138 , 766 , 634 , 386 , 386 , 854 , 766 , 954 , 1158 , 1102
dune , hugo_claude_gueux--utf8.txt	218 , 430 , 466 , 790
dunkerque , hugo_claude_gueux--utf8.txt	61
dupes , hugo_claude_gueux--utf8.txt	114
dur , hugo_claude_gueux--utf8.txt	114 , 1150
durant , hugo_claude_gueux--utf8.txt	1034
dès , hugo_claude_gueux--utf8.txt	878
débats , hugo_claude_gueux--utf8.txt	862 , 810 , 878
déblayé , dumas_blanche_beaulieu-utf8.txt	198
décembre , dumas_blanche_beaulieu-utf8.txt	169
décembre , hugo_claude_gueux--utf8.txt	794
décheniller , hugo_claude_gueux--utf8.txt	1030
déchiqueter , hugo_claude_gueux--utf8.txt	1050
déchire , dumas_blanche_beaulieu-utf8.txt	103
décision , hugo_claude_gueux--utf8.txt	330 , 462
décisions , hugo_claude_gueux--utf8.txt	346
déclara , hugo_claude_gueux--utf8.txt	574
déclaration , hugo_claude_gueux--utf8.txt	874
déclarer , hugo_claude_gueux--utf8.txt	1034
déclaré , hugo_claude_gueux--utf8.txt	626
décole , hugo_claude_gueux--utf8.txt	1034 , 1118
décombres , hugo_claude_gueux--utf8.txt	114
décréta , dumas_blanche_beaulieu-utf8.txt	172
dédaigneuse , hugo_claude_gueux--utf8.txt	106
dédaigneusement , dumas_blanche_beaulieu-utf8.txt	334
dédaigneux , hugo_claude_gueux--utf8.txt	442
déducation , hugo_claude_gueux--utf8.txt	626
déesse , dumas_blanche_beaulieu-utf8.txt	163
défaveur , hugo_claude_gueux--utf8.txt	146
défendez , dumas_blanche_beaulieu-utf8.txt	95
défendues , dumas_blanche_beaulieu-utf8.txt	178
défrichezla , hugo_claude_gueux--utf8.txt	1186
déguisé , hugo_claude_gueux--utf8.txt	1030
dégénère , dumas_blanche_beaulieu-utf8.txt	209
déjà , hugo_claude_gueux--utf8.txt	210 , 758 , 106 , 218
délai , hugo_claude_gueux--utf8.txt	898
délastique , hugo_claude_gueux--utf8.txt	114
délibération , hugo_claude_gueux--utf8.txt	874
délièrent , hugo_claude_gueux--utf8.txt	810
démon , hugo_claude_gueux--utf8.txt	734
démontezmoi , hugo_claude_gueux--utf8.txt	1110
démêlés , hugo_claude_gueux--utf8.txt	1042
dénoncé , hugo_claude_gueux--utf8.txt	518
dépareillé , hugo_claude_gueux--utf8.txt	462
départements , dumas_blanche_beaulieu-utf8.txt	129
dépasser , dumas_blanche_beaulieu-utf8.txt	148
dépend , hugo_claude_gueux--utf8.txt	342
dépingle , hugo_claude_gueux--utf8.txt	854
déposer , hugo_claude_gueux--utf8.txt	822 , 810 , 810
déposé , hugo_claude_gueux--utf8.txt	266 , 57
